id,cuisine
6288,italian
37606,mexican
26786,mexican
2040,indian
38025,italian
10171,indian
24997,italian
21397,italian
1217,mexican
38381,mexican
1409,mexican
15901,mexican
42619,italian
38670,italian
13511,mexican
45294,indian
41236,italian
33370,italian
9032,southern_us
26182,mexican
21629,italian
19518,italian
11588,italian
3716,indian
47711,mexican
47286,italian
28877,italian
40039,italian
9224,italian
24373,italian
45305,italian
30758,italian
48652,italian
24586,italian
26338,italian
1670,italian
37582,mexican
48132,italian
46066,italian
34164,italian
66,mexican
11006,mexican
28726,southern_us
13320,indian
6574,mexican
21779,chinese
42114,italian
12197,mexican
35257,italian
37169,italian
42169,italian
16124,italian
6352,southern_us
47452,southern_us
7839,italian
5569,italian
30849,mexican
25544,italian
4887,italian
11538,chinese
35958,mexican
31577,mexican
12233,italian
43454,southern_us
26373,italian
43145,mexican
5308,italian
23614,mexican
36948,italian
12315,southern_us
30020,italian
19231,italian
38534,southern_us
45750,mexican
48778,mexican
20026,indian
22978,mexican
26662,mexican
46218,mexican
39341,italian
38395,southern_us
18871,italian
12468,italian
13360,italian
22233,southern_us
30352,italian
13345,italian
6330,indian
12867,italian
35225,mexican
33826,mexican
36993,mexican
44847,italian
10197,mexican
28737,italian
25095,italian
14063,italian
811,southern_us
20335,mexican
30826,indian
4452,southern_us
30862,italian
10282,mexican
47567,italian
16553,indian
5045,italian
47528,mexican
3979,indian
17254,mexican
6293,indian
42706,indian
47432,southern_us
45496,italian
25936,southern_us
46258,southern_us
36625,indian
4642,italian
35698,southern_us
19996,italian
10388,italian
36298,southern_us
43253,southern_us
1089,southern_us
47,chinese
257,italian
16979,italian
31697,italian
49012,italian
7592,italian
44884,italian
41859,southern_us
9969,indian
45041,indian
48098,italian
27238,italian
4466,mexican
11350,italian
30506,mexican
439,mexican
4342,italian
47474,italian
25254,mexican
18255,italian
9547,italian
3889,southern_us
26976,italian
19218,mexican
31837,italian
27254,italian
26282,mexican
5443,italian
11516,italian
23265,italian
49204,indian
14502,italian
22711,mexican
27402,italian
4743,italian
13632,italian
46530,italian
12173,italian
44493,indian
14241,italian
3151,italian
17375,italian
26969,mexican
42219,mexican
49466,mexican
7994,italian
16972,italian
44688,italian
25657,italian
40806,italian
10201,mexican
47124,italian
24523,italian
34597,southern_us
32015,southern_us
46696,indian
49239,italian
28501,indian
37207,italian
38224,italian
18565,mexican
46164,italian
4052,italian
28544,southern_us
10961,southern_us
15916,indian
36744,italian
41984,italian
48278,italian
25010,italian
21242,italian
30310,italian
23801,southern_us
29614,mexican
34667,italian
48159,mexican
20747,italian
44625,mexican
7173,mexican
16676,italian
3667,indian
36594,indian
26511,italian
19351,italian
48982,mexican
27934,italian
22595,italian
7256,indian
4306,indian
41919,italian
23236,italian
7329,italian
38382,italian
42257,italian
17600,italian
40730,chinese
1192,mexican
37189,indian
2913,italian
7118,italian
42223,mexican
25690,italian
8267,italian
35989,indian
774,mexican
23158,mexican
12071,italian
26537,italian
49537,italian
19990,mexican
27876,mexican
20823,italian
31393,italian
23239,southern_us
21141,italian
43585,southern_us
30493,mexican
42985,italian
31089,mexican
46974,italian
40018,mexican
28153,cajun_creole
10967,southern_us
14240,italian
24871,italian
16258,italian
28001,italian
49299,italian
47808,italian
37960,italian
34733,mexican
48741,indian
10230,chinese
46275,italian
17152,mexican
36201,southern_us
16907,indian
3244,italian
11434,italian
22402,mexican
26624,mexican
21558,mexican
4847,italian
17174,italian
21995,mexican
27335,mexican
14696,mexican
48923,filipino
32508,italian
36585,italian
15904,italian
19319,italian
17017,italian
35561,southern_us
45518,mexican
6489,mexican
14423,indian
26068,southern_us
32687,italian
18684,mexican
25918,southern_us
35353,southern_us
37689,indian
32830,italian
6984,filipino
29526,italian
42546,italian
30742,mexican
38469,chinese
6678,indian
17413,italian
20110,mexican
43229,indian
27133,indian
48411,italian
11098,southern_us
18024,indian
22540,indian
1013,mexican
35057,mexican
20177,italian
26323,mexican
4227,italian
34461,indian
4540,chinese
36457,mexican
37262,mexican
16041,mexican
25790,mexican
26546,mexican
5295,indian
26689,italian
11129,italian
42373,italian
15183,indian
20054,italian
22088,italian
26034,mexican
7442,italian
39855,mexican
16795,mexican
45938,italian
21187,mexican
24985,italian
19293,southern_us
35190,italian
48511,southern_us
24429,mexican
16069,mexican
46173,italian
33861,italian
17499,italian
29095,mexican
27355,indian
23,italian
14299,mexican
15939,indian
26371,italian
1544,indian
15996,indian
28808,italian
28521,italian
22276,italian
45421,mexican
1388,italian
16838,indian
4167,mexican
19525,mexican
9051,mexican
13537,italian
34265,mexican
28948,italian
11263,italian
42791,italian
37584,italian
49538,mexican
20135,italian
46558,italian
9349,indian
10859,italian
9623,chinese
3610,indian
29537,italian
35360,mexican
22957,indian
39629,italian
15631,mexican
24105,mexican
15747,southern_us
48668,cajun_creole
46662,italian
38318,italian
48588,mexican
44549,mexican
37552,italian
19931,mexican
23871,mexican
23762,southern_us
25303,italian
11340,indian
13980,chinese
7656,mexican
47486,italian
22621,italian
9479,indian
13281,italian
22624,filipino
27542,italian
5778,mexican
48800,southern_us
744,italian
27747,italian
15511,mexican
39843,italian
40129,mexican
2236,italian
42882,italian
2860,italian
12167,italian
44860,italian
38237,mexican
27239,indian
20091,mexican
24091,italian
13303,southern_us
17,italian
16887,italian
31862,mexican
14437,italian
35092,chinese
47641,italian
10067,italian
15037,mexican
20058,mexican
16841,indian
35002,mexican
17689,southern_us
13224,indian
18356,italian
10950,mexican
37642,italian
1801,italian
36059,mexican
5105,italian
18460,italian
26501,italian
31066,mexican
15589,indian
5933,southern_us
31444,italian
42571,italian
10448,mexican
11830,mexican
7223,italian
46537,mexican
27269,italian
44139,mexican
11162,southern_us
38781,italian
25429,mexican
3987,italian
3063,indian
392,italian
656,italian
28508,italian
42332,indian
41775,indian
14167,italian
1555,southern_us
24872,italian
40323,southern_us
28209,indian
8772,italian
33557,italian
15016,southern_us
14866,southern_us
1638,italian
37006,mexican
29914,mexican
797,italian
4209,italian
34027,chinese
15378,italian
25802,italian
21683,southern_us
30958,southern_us
5558,italian
29792,mexican
35869,chinese
24364,chinese
35401,italian
1820,italian
22651,italian
39614,japanese
41834,southern_us
21043,mexican
14615,italian
47588,italian
38983,mexican
31441,italian
33455,mexican
25078,indian
14162,southern_us
14603,italian
40713,mexican
43872,mexican
29222,italian
37701,italian
33720,italian
43660,japanese
44613,italian
12178,italian
45641,italian
42803,mexican
47145,italian
21925,italian
17233,italian
28029,italian
2601,mexican
45781,southern_us
37326,italian
46034,italian
12813,japanese
29934,italian
29247,italian
48076,italian
11352,japanese
42956,mexican
32918,mexican
607,italian
7801,italian
45246,italian
31901,mexican
20449,italian
19367,mexican
41457,chinese
12159,mexican
48164,italian
48884,italian
33137,indian
23778,mexican
17154,mexican
49078,mexican
11125,italian
4280,mexican
33377,mexican
15884,mexican
44340,mexican
25351,mexican
23271,italian
36191,italian
48074,italian
47618,italian
20153,italian
40548,mexican
22858,italian
6224,italian
31972,italian
4190,indian
22066,indian
45809,italian
16888,mexican
41177,chinese
2585,italian
34835,italian
27465,mexican
32614,mexican
23845,southern_us
8345,indian
15313,french
36741,mexican
6845,italian
24184,italian
10632,italian
46732,italian
7328,italian
37610,mexican
39472,italian
26291,mexican
30621,indian
5188,mexican
29760,italian
45337,japanese
31663,italian
3965,japanese
19981,italian
23268,mexican
39421,mexican
19286,southern_us
33493,southern_us
18035,italian
19669,mexican
6073,mexican
10457,italian
24605,indian
37873,italian
3753,italian
8218,mexican
28513,italian
40161,mexican
35777,indian
38159,indian
20380,italian
20309,italian
22178,italian
44534,italian
36812,italian
771,italian
14453,italian
37861,italian
40670,italian
33687,southern_us
11720,italian
41612,mexican
27089,southern_us
18732,italian
46522,mexican
44217,indian
10202,indian
40090,indian
9314,italian
38428,italian
25439,southern_us
39775,italian
13463,italian
21501,italian
47894,indian
6270,italian
37860,italian
21988,italian
7205,southern_us
12797,indian
45258,italian
30940,mexican
9264,italian
14576,mexican
28890,indian
20128,italian
7330,southern_us
20464,indian
19619,italian
37972,mexican
41015,italian
47310,italian
27652,italian
42503,italian
19581,italian
20539,italian
13159,mexican
45674,italian
25381,southern_us
17734,italian
15502,italian
1949,italian
7784,southern_us
23870,mexican
42,italian
34881,italian
2680,southern_us
10299,italian
3737,italian
42343,italian
21785,italian
8581,italian
42710,italian
16804,indian
37626,mexican
48805,mexican
2746,italian
24899,mexican
25649,italian
6723,mexican
34402,italian
3080,mexican
26264,italian
37408,southern_us
117,mexican
34481,italian
43553,mexican
39747,southern_us
30499,italian
19980,italian
32277,southern_us
36165,italian
2649,southern_us
17428,southern_us
31069,italian
26188,mexican
8944,italian
2473,southern_us
14931,southern_us
21552,mexican
13444,italian
46119,indian
37942,southern_us
32162,southern_us
36605,italian
48647,chinese
12709,indian
1405,southern_us
34269,mexican
31633,italian
29169,italian
10732,italian
40433,italian
30014,italian
48847,mexican
26587,mexican
36983,italian
34931,italian
4244,italian
16864,italian
17047,mexican
34698,indian
44532,italian
23604,italian
27463,mexican
34501,italian
13649,italian
988,mexican
27926,italian
40240,indian
18053,southern_us
22028,italian
39276,italian
39745,italian
30015,italian
22494,italian
12204,mexican
43428,italian
45026,indian
28904,italian
25853,italian
25684,italian
31720,italian
9748,mexican
34476,indian
32266,italian
46371,mexican
27590,chinese
38339,filipino
18848,italian
14586,italian
32960,italian
16071,italian
4465,italian
11751,italian
17484,italian
12431,mexican
14316,italian
350,indian
8350,italian
8150,mexican
12811,italian
29552,italian
15059,southern_us
30181,southern_us
5940,italian
3558,mexican
1301,mexican
36040,italian
17620,italian
34863,italian
22221,mexican
43531,italian
29487,italian
38609,italian
35173,italian
21574,italian
17311,mexican
24821,southern_us
9045,mexican
41741,italian
37423,italian
32994,italian
1745,mexican
48841,italian
44365,mexican
48137,southern_us
32281,southern_us
28754,indian
8846,italian
9325,italian
23826,indian
3729,italian
32854,southern_us
24634,indian
35683,italian
41237,italian
14264,italian
14540,italian
34479,italian
43676,mexican
4334,southern_us
45219,italian
38586,italian
18898,italian
9186,italian
23776,indian
12057,italian
7286,chinese
17178,italian
29828,mexican
39864,southern_us
45033,southern_us
5234,italian
5148,mexican
17511,italian
11619,italian
18537,italian
8098,mexican
665,italian
3284,italian
33577,italian
582,italian
23054,japanese
1107,italian
44356,italian
11102,indian
10639,mexican
32597,italian
3225,italian
10069,indian
1725,italian
22430,mexican
11695,italian
1996,italian
4363,southern_us
22108,mexican
24945,italian
18023,italian
38926,indian
47046,italian
10334,italian
47439,southern_us
6390,filipino
25613,mexican
941,italian
23577,italian
37256,mexican
23274,indian
5266,mexican
15242,japanese
10095,southern_us
6494,italian
18939,italian
9909,italian
37592,italian
45816,italian
5794,indian
48883,mexican
22861,indian
30746,indian
43915,italian
15762,italian
2193,indian
22184,italian
18771,italian
39251,indian
33808,southern_us
31324,mexican
23025,japanese
6685,italian
8806,mexican
45128,southern_us
47906,indian
16457,italian
41292,italian
11479,mexican
31614,italian
12477,italian
23867,southern_us
5114,italian
48589,italian
20323,indian
24453,italian
10894,italian
22331,italian
39611,italian
43758,mexican
3677,mexican
9868,italian
7365,mexican
36795,italian
47681,mexican
9738,italian
1975,italian
21202,italian
7444,mexican
35829,italian
4093,italian
14822,japanese
21688,japanese
38816,indian
27283,mexican
7176,italian
24786,mexican
34405,italian
635,indian
7364,italian
23908,mexican
35214,italian
49205,italian
18914,italian
15346,southern_us
23098,italian
46704,italian
11788,southern_us
41012,italian
34837,mexican
5497,mexican
13835,mexican
39134,italian
42029,italian
12570,italian
27268,italian
23854,italian
45995,italian
4377,indian
18561,indian
11215,chinese
45362,mexican
24466,italian
36425,southern_us
48902,mexican
11196,indian
6030,italian
37762,italian
29460,italian
45798,southern_us
31388,filipino
37731,italian
18867,filipino
9122,mexican
17542,italian
22349,italian
44970,italian
35984,indian
30711,indian
30977,italian
12105,italian
22538,italian
31376,italian
7125,italian
16878,italian
26002,italian
35469,mexican
20587,italian
41172,southern_us
46381,italian
22031,southern_us
45673,italian
6003,italian
9798,mexican
19125,southern_us
1932,mexican
9091,italian
42088,italian
22797,italian
30950,italian
31545,italian
31409,indian
32783,italian
3096,italian
40650,chinese
3133,indian
12746,italian
26859,italian
7415,italian
25636,italian
45735,southern_us
2629,mexican
18969,italian
24320,italian
43959,italian
20094,mexican
47316,mexican
30590,italian
4974,southern_us
26792,italian
27920,indian
30368,mexican
37035,italian
49117,italian
12891,mexican
7148,indian
22433,mexican
14863,italian
15255,italian
18172,southern_us
34497,italian
16484,italian
23341,indian
30034,southern_us
11474,italian
28817,italian
32402,italian
2511,indian
12043,chinese
33713,italian
19924,italian
768,indian
38569,mexican
19134,southern_us
29710,italian
5489,mexican
1535,mexican
11779,italian
42927,mexican
19975,indian
44318,southern_us
5063,italian
20722,italian
7340,southern_us
38333,southern_us
18475,mexican
28125,italian
7617,italian
9674,indian
41087,southern_us
15430,indian
38896,italian
42133,indian
19220,italian
1576,mexican
4293,italian
8292,mexican
9704,italian
2675,mexican
1664,southern_us
4488,mexican
46837,italian
42167,italian
46449,italian
26984,mexican
26665,mexican
40053,chinese
10691,southern_us
47916,italian
10955,chinese
13514,italian
22487,mexican
34831,indian
23650,italian
34852,italian
28749,mexican
5536,italian
30894,italian
2366,italian
17105,southern_us
15327,italian
41887,italian
5920,mexican
32376,southern_us
27864,italian
10361,italian
20878,southern_us
25461,mexican
14051,indian
44849,southern_us
1541,italian
908,indian
12059,southern_us
19464,italian
6120,mexican
34498,mexican
16666,southern_us
19118,southern_us
1484,mexican
47998,italian
30282,mexican
28974,italian
16893,italian
49223,indian
35482,southern_us
29500,italian
26270,italian
21551,italian
18571,italian
4144,mexican
8436,italian
24343,mexican
5706,japanese
34003,indian
31332,italian
30861,italian
25779,southern_us
5531,indian
9085,southern_us
14711,mexican
31632,italian
38002,mexican
4562,italian
26604,indian
21800,italian
25844,japanese
6113,southern_us
48105,italian
26886,italian
30639,italian
41040,indian
35359,italian
40971,italian
26403,italian
45138,italian
27629,italian
16379,italian
39698,mexican
43697,italian
12935,indian
30260,italian
27705,italian
30896,italian
33072,mexican
18562,italian
27340,italian
39247,italian
35549,mexican
17226,indian
42827,italian
48490,southern_us
38311,italian
17539,southern_us
10841,italian
13689,southern_us
5138,italian
18428,chinese
47495,italian
3844,italian
41911,italian
28558,mexican
37652,indian
43320,italian
3265,indian
30471,italian
37488,italian
46154,italian
17884,italian
41232,italian
18734,mexican
13743,mexican
36343,indian
7030,italian
24613,indian
38710,indian
12280,italian
29996,italian
27749,italian
8235,mexican
2938,mexican
47824,italian
21818,italian
10005,mexican
27040,italian
48042,italian
18261,indian
44149,italian
17768,mexican
17698,italian
1200,italian
17410,italian
12595,mexican
48891,italian
17784,italian
11882,italian
38280,mexican
480,mexican
26355,mexican
45386,italian
42955,mexican
31678,indian
4506,indian
44155,mexican
11633,italian
21253,italian
46025,italian
10314,indian
46874,mexican
38432,italian
48935,italian
2490,italian
8591,mexican
26318,italian
37469,italian
4102,italian
15647,italian
9121,chinese
7929,italian
38228,mexican
14957,italian
18414,japanese
5231,italian
33604,italian
12735,mexican
19523,mexican
7853,mexican
33163,indian
5630,mexican
35049,mexican
7965,italian
39821,italian
27157,french
28318,italian
11275,mexican
4034,southern_us
37380,southern_us
3470,italian
701,mexican
37996,mexican
10483,italian
18610,indian
42759,italian
11426,italian
44136,italian
24261,italian
8985,italian
28040,italian
31071,mexican
6453,italian
48762,italian
36159,mexican
21417,italian
26451,italian
19979,italian
44803,italian
35560,indian
39937,japanese
6593,southern_us
31735,mexican
13153,japanese
1411,mexican
31664,italian
32101,mexican
33367,italian
46628,mexican
32747,italian
2377,italian
14640,italian
48493,italian
6752,mexican
17519,italian
45167,italian
5975,indian
28189,mexican
37891,italian
31530,mexican
22880,southern_us
41020,italian
32047,italian
30877,italian
6700,french
34641,mexican
25706,italian
35164,italian
10066,italian
11681,italian
40920,italian
43481,indian
33705,italian
46679,italian
17635,italian
6235,italian
49572,italian
14373,italian
25511,italian
47652,italian
24214,mexican
40625,italian
20447,italian
13533,mexican
10195,indian
27795,mexican
23014,italian
7561,italian
23812,italian
24952,italian
41557,italian
15847,southern_us
20202,italian
16301,mexican
27106,indian
5037,italian
15253,italian
22270,chinese
39918,italian
11398,italian
44174,italian
8231,italian
34639,italian
33855,southern_us
14041,italian
37934,indian
6104,italian
27251,mexican
47206,mexican
46137,italian
31102,southern_us
33073,italian
4661,mexican
25610,mexican
31029,italian
23440,italian
42385,mexican
45895,mexican
34229,italian
31486,japanese
47198,italian
23006,italian
14166,italian
12425,italian
46583,italian
20880,italian
13762,italian
47701,italian
26679,italian
7296,mexican
8520,indian
34428,mexican
40138,italian
1967,indian
12854,italian
12646,italian
40178,southern_us
16990,italian
172,mexican
28381,italian
41826,southern_us
36860,italian
20795,mexican
6626,italian
20589,mexican
4024,mexican
34359,italian
29651,indian
49442,italian
5049,mexican
1337,southern_us
29433,italian
10717,mexican
15957,southern_us
20499,italian
38018,italian
18150,chinese
46524,mexican
40473,italian
21554,chinese
42695,indian
48951,southern_us
46544,southern_us
8376,mexican
33109,indian
41448,italian
11784,italian
36889,italian
47140,italian
16207,italian
4708,italian
9630,chinese
43778,italian
5540,southern_us
33015,italian
32258,italian
49287,mexican
36720,mexican
14956,italian
36140,indian
31818,indian
15827,italian
16331,mexican
39064,italian
17103,indian
42799,italian
46829,italian
39560,italian
19496,italian
23809,italian
4056,southern_us
1214,italian
27520,mexican
28815,mexican
38950,italian
9720,italian
16896,italian
23108,italian
44539,italian
45542,indian
10080,italian
10467,indian
29668,italian
6948,mexican
18308,indian
41138,japanese
35252,italian
45559,mexican
45169,mexican
22539,italian
14601,mexican
46738,italian
36644,italian
18064,italian
12989,mexican
29125,filipino
10810,italian
39796,italian
30688,italian
25386,italian
5550,mexican
26998,italian
30398,italian
40333,southern_us
24265,italian
18953,italian
24287,italian
36631,mexican
33500,italian
9719,indian
18589,italian
25430,mexican
48525,italian
4337,mexican
30578,italian
18333,italian
7556,italian
13108,southern_us
30208,italian
23114,italian
46118,italian
37800,southern_us
3390,italian
7445,mexican
34030,mexican
40358,mexican
40028,italian
45708,mexican
7393,italian
3619,mexican
29848,filipino
25705,italian
25919,italian
4874,chinese
47709,mexican
30281,italian
16044,mexican
1353,chinese
1339,indian
48060,indian
12829,italian
24191,mexican
3859,italian
10744,southern_us
45958,mexican
9028,italian
45733,mexican
21752,indian
21085,mexican
45884,italian
22860,mexican
39506,italian
25569,southern_us
36896,italian
33018,filipino
15341,mexican
18983,italian
5885,indian
18704,mexican
31610,italian
3401,mexican
35168,mexican
29209,italian
36347,italian
1785,southern_us
38673,italian
49486,mexican
13583,italian
33926,italian
40470,italian
26337,southern_us
6731,italian
44459,indian
22824,italian
29264,italian
25558,italian
23080,indian
14670,italian
27553,italian
17525,indian
6077,southern_us
24098,southern_us
2510,italian
26921,southern_us
23088,italian
31468,mexican
32381,italian
44835,mexican
32368,italian
27208,italian
14242,mexican
19659,mexican
43094,southern_us
15760,italian
11814,italian
15262,italian
21825,italian
39447,southern_us
18247,southern_us
32682,mexican
37504,filipino
20319,southern_us
32522,italian
44455,italian
49148,italian
2114,italian
31361,italian
28348,italian
22226,italian
33911,mexican
16916,indian
35988,italian
43563,mexican
35964,indian
26651,mexican
15924,italian
48851,french
23692,italian
44971,italian
31673,indian
11741,mexican
1087,italian
36591,cajun_creole
24651,mexican
16791,mexican
28578,italian
4537,indian
24876,italian
31584,italian
39456,indian
39474,italian
11103,mexican
17650,mexican
40495,mexican
3434,italian
10911,southern_us
35249,italian
8344,italian
47259,chinese
42808,mexican
39649,italian
316,italian
43351,italian
32617,indian
27624,indian
8796,italian
43592,italian
45582,italian
31146,italian
22025,italian
33118,mexican
7641,italian
48678,mexican
36267,italian
29542,indian
15157,italian
14285,indian
40043,italian
3532,mexican
16823,mexican
4961,italian
27022,southern_us
41659,italian
31690,indian
41702,indian
13661,italian
8855,indian
30533,italian
30909,italian
47943,indian
45916,mexican
33460,japanese
35100,indian
31513,mexican
15005,southern_us
21308,mexican
14321,italian
719,italian
45509,mexican
10308,italian
2071,indian
853,mexican
30255,italian
47546,italian
13974,italian
11583,italian
36373,mexican
45398,italian
36622,italian
46510,mexican
15712,italian
36418,indian
38314,italian
27960,mexican
14656,mexican
3838,mexican
18439,italian
15998,italian
31815,indian
21879,italian
40095,filipino
43972,italian
23982,italian
23836,italian
46159,mexican
4302,mexican
35145,french
30222,mexican
30560,indian
19781,southern_us
16250,mexican
32866,filipino
31665,indian
47334,italian
34527,mexican
5760,italian
13027,italian
20855,indian
8816,italian
45001,italian
9143,italian
19989,italian
42673,indian
30565,italian
26924,southern_us
22404,italian
4272,mexican
2728,italian
26853,italian
20862,indian
25107,italian
38168,italian
7053,italian
28624,italian
7237,mexican
18398,italian
46793,italian
31501,french
20617,mexican
28046,mexican
17167,southern_us
30370,indian
31984,indian
25643,italian
6394,southern_us
34282,mexican
47658,italian
24087,mexican
26732,italian
29627,mexican
37412,southern_us
15435,italian
26066,italian
47869,italian
48059,italian
39577,italian
41509,italian
34606,italian
2021,italian
2532,italian
27724,mexican
8754,italian
4301,italian
25137,italian
24483,southern_us
8566,italian
46526,mexican
42148,mexican
17663,mexican
25669,mexican
4011,italian
19432,italian
11439,mexican
1162,filipino
20953,italian
38796,indian
30043,indian
36182,italian
33840,italian
43911,southern_us
5736,brazilian
17534,southern_us
51,italian
1032,italian
32889,italian
34487,italian
49264,italian
5804,indian
9724,italian
4112,italian
16786,mexican
2781,italian
5785,italian
17249,southern_us
27894,southern_us
11444,mexican
35396,italian
15083,italian
36320,italian
49475,mexican
32585,italian
22474,italian
3014,italian
40396,italian
36634,indian
18543,mexican
22089,southern_us
33545,italian
29049,mexican
9681,italian
31476,italian
46081,italian
1293,mexican
3830,italian
49201,mexican
4236,southern_us
17185,mexican
48757,italian
48277,italian
19192,italian
23579,italian
867,italian
919,italian
11704,southern_us
10939,mexican
6397,italian
21926,italian
41831,chinese
29221,italian
15627,mexican
24228,italian
31854,southern_us
45533,mexican
24915,indian
6750,italian
43562,italian
37717,italian
8060,italian
27317,mexican
23501,italian
22255,italian
27812,chinese
31490,indian
43951,mexican
11407,mexican
31821,italian
32173,mexican
36050,italian
18967,mexican
20530,italian
21805,italian
28743,italian
29386,mexican
28475,indian
48106,italian
14681,mexican
49120,italian
27651,southern_us
2803,southern_us
27372,indian
25807,italian
25050,italian
35790,mexican
42729,italian
6419,indian
19723,indian
11569,italian
10002,italian
28748,indian
33729,italian
6109,southern_us
9245,mexican
6013,italian
4408,chinese
3973,italian
5079,italian
43736,italian
43841,mexican
17547,italian
1014,italian
16213,italian
27984,italian
16158,italian
13703,italian
7838,southern_us
40922,italian
15497,mexican
18323,italian
24432,chinese
4125,filipino
47287,italian
27909,italian
42533,italian
41140,southern_us
12009,southern_us
24666,indian
9000,italian
33269,italian
35110,italian
14557,italian
1002,italian
3870,italian
44030,mexican
4669,italian
18282,mexican
25388,italian
30918,southern_us
31096,italian
11806,italian
35840,italian
29994,italian
16630,italian
4862,southern_us
6376,italian
21696,italian
2875,indian
11132,italian
22506,italian
1397,mexican
17443,italian
21524,italian
29622,italian
36085,italian
39557,mexican
2648,italian
40347,southern_us
38771,italian
44395,italian
39038,italian
24321,mexican
47886,southern_us
15905,mexican
3533,indian
36315,japanese
46414,italian
29440,italian
4754,indian
17729,mexican
42372,southern_us
34214,italian
9500,italian
25896,indian
12995,italian
11756,italian
22586,italian
32800,mexican
10408,indian
10572,indian
24046,mexican
30697,mexican
46439,indian
38885,chinese
20199,italian
45830,italian
10050,mexican
20936,mexican
32765,mexican
28668,mexican
45215,japanese
6217,mexican
40777,italian
46472,italian
2281,italian
38572,mexican
6585,southern_us
14684,indian
9667,italian
14907,mexican
8693,italian
18101,italian
21028,indian
18313,southern_us
9982,mexican
6976,mexican
40781,southern_us
46741,indian
3444,italian
45802,mexican
12432,mexican
6856,italian
23581,mexican
9211,italian
34069,mexican
22324,indian
26983,italian
35515,southern_us
19409,mexican
9731,indian
39758,southern_us
42449,italian
22877,chinese
23264,italian
26064,indian
9606,southern_us
7595,indian
10261,italian
24981,indian
47183,italian
12375,italian
23489,mexican
3309,italian
44269,southern_us
21212,italian
44846,italian
3875,mexican
36756,italian
9086,italian
29308,italian
19797,italian
21599,italian
36287,italian
27373,indian
12132,indian
24708,italian
22669,italian
46213,italian
47599,indian
37858,italian
46458,indian
34236,mexican
7138,italian
4875,indian
24731,mexican
11611,chinese
20894,italian
12151,italian
49053,mexican
43792,italian
6018,italian
42349,indian
29888,southern_us
30048,southern_us
8955,italian
5600,southern_us
31683,southern_us
20995,italian
24548,italian
10270,southern_us
28782,italian
13966,italian
44278,italian
40731,italian
19851,indian
12641,chinese
17720,italian
37801,southern_us
13693,italian
603,italian
8988,italian
24909,italian
43047,southern_us
11217,mexican
22969,italian
39295,mexican
44185,italian
327,indian
12836,italian
11299,southern_us
34168,italian
15066,italian
13971,indian
20664,italian
49079,indian
6770,mexican
37297,italian
44681,italian
25754,italian
28550,italian
29004,italian
49518,indian
46998,italian
4823,italian
15740,italian
49054,italian
19638,brazilian
43786,indian
10856,mexican
3192,italian
1796,southern_us
236,indian
37505,italian
21677,southern_us
38126,japanese
20081,italian
10068,italian
27020,italian
40715,mexican
4271,southern_us
17579,italian
27270,italian
28267,italian
27677,chinese
32604,southern_us
37138,indian
6294,italian
32315,italian
41792,mexican
16595,mexican
34078,italian
13794,southern_us
48213,mexican
31810,indian
9232,italian
20850,italian
16448,italian
17795,italian
30674,italian
29811,southern_us
33646,italian
10369,italian
35048,mexican
46730,mexican
11477,indian
5846,italian
24667,italian
22900,italian
9423,mexican
42347,mexican
10922,italian
15777,mexican
1195,mexican
29279,indian
17614,mexican
21031,italian
9019,southern_us
8853,filipino
27544,mexican
4608,italian
2769,italian
10110,italian
31823,italian
26227,italian
24508,mexican
43947,mexican
47277,italian
22220,mexican
33214,mexican
33312,italian
7928,italian
32869,southern_us
42076,italian
36891,italian
30152,mexican
313,italian
47091,mexican
14514,chinese
18235,southern_us
26042,italian
35038,italian
13978,italian
47002,italian
21094,indian
13017,cajun_creole
16372,italian
31550,indian
370,italian
23916,italian
16521,mexican
22802,mexican
16357,italian
21960,indian
13401,italian
46443,italian
28013,italian
47479,italian
28441,italian
48359,italian
4193,italian
10128,italian
31943,italian
22214,southern_us
19154,italian
40075,italian
28502,italian
26138,italian
43438,italian
2242,italian
26504,italian
39388,italian
30011,italian
21840,italian
46986,indian
47365,mexican
16845,indian
14543,mexican
26612,italian
24167,italian
16540,indian
11760,italian
27205,chinese
27053,italian
11126,italian
4673,italian
6873,mexican
6924,italian
1156,italian
35065,chinese
25018,indian
2013,italian
41180,mexican
133,italian
15558,japanese
25721,italian
36543,southern_us
4381,indian
12857,japanese
43016,indian
44901,italian
47981,indian
17942,mexican
10158,indian
11575,indian
2784,italian
229,italian
3330,southern_us
8096,italian
10475,italian
28164,italian
40324,mexican
35644,italian
12882,italian
36403,italian
31482,indian
19854,indian
34136,italian
26289,italian
24955,italian
3785,mexican
42392,southern_us
40628,chinese
4253,mexican
19562,italian
1189,italian
27870,italian
339,indian
36589,italian
519,indian
26577,italian
9258,italian
18690,italian
41665,mexican
4485,mexican
6221,french
8131,italian
27672,italian
13033,southern_us
34580,italian
30508,japanese
38865,indian
47149,southern_us
24924,mexican
38795,mexican
44825,indian
36855,italian
48305,mexican
19482,mexican
8935,italian
37946,chinese
13755,mexican
47007,mexican
34742,italian
8527,southern_us
19206,italian
25799,mexican
26985,italian
49104,mexican
47871,italian
45767,italian
42406,italian
39016,indian
32666,mexican
47848,mexican
23698,italian
21671,southern_us
9897,mexican
5454,italian
45957,italian
41165,southern_us
4571,italian
29052,italian
26740,mexican
12496,chinese
